Fargona;Uzbekistan;40.39;71.78;482000
Faribault;United States of America;44.2905;-93.268;24004
Faridabad;India;28.4333;77.3167;1394000
Farim;Guinea Bissau;12.493;-15.227;6792
Farmington;United States of America;36.7542;-108.186;42917
Faro;Portugal;37.0171;-7.93327;31259
Fasa;Iran;28.9718;53.6715;111259
Fatehpur;India;25.8804;80.8;166480
Fatick;Senegal;14.344;-16.416;24243
Faya Largeau;Chad;17.9167;19.1167;13400
Fayetteville;United States of America;36.063;-94.1572;108267
Fderik;Mauritania;22.679;-12.707;5760
Feira de Santana;Brazil;-12.25;-38.97;449194
Felipe Carrillo Puerto;Mexico;19.5804;-88.05;23958
Fengcheng;China;28.2004;115.77;61469
Fengjie;China;31.0504;109.517;49168
Fengzhen;China;40.4547;113.144;85809
Ferfer;Somalia;5.08541;45.165;5205
Ferkessedougou;Ivory Coast;9.60041;-5.20003;57410
Fernandopolis;Brazil;-20.2696;-50.26;55587
Ferrara;Italy;44.8504;11.6099;121754
Ferrenafe;Peru;-6.63;-79.8;42270
Feyzabad;Afghanistan;37.1298;70.5792;52490
Fez;Morocco;34.0546;-5.00038;983445
Fianarantsoa;Madagascar;-21.4333;47.0833;175705
Fier;Albania;40.73;19.573;69747
Filadelfia;Paraguay;-22.34;-60.03;9259
Finnsnes;Norway;69.2406;18.0086;3611
Firozabad;India;27.15;78.3949;306409
Flagstaff;United States of America;35.1981;-111.651;60779
Flensburg;Germany;54.7837;9.43332;91884
Flin Flon;Canada;54.7666;-101.883;6197
Flint;United States of America;43.0129;-83.6875;206235
Florence;Italy;43.78;11.25;935758
Florence;United States of America;34.7997;-87.6772;40806
Florencia;Colombia;1.6104;-75.62;87599
Flores;Guatemala;16.9337;-89.8833;29249
Floriano;Brazil;-6.76958;-43.03;35923
Florianopolis;Brazil;-27.58;-48.52;568783
Florida;Uruguay;-34.099;-56.215;32234
Focsani;Romania;45.6966;27.1865;92636
Foggia;Italy;41.4605;15.56;147028
Fond du Lac;United States of America;43.7734;-88.4469;48079
Fonte Boa;Brazil;-2.51381;-66.0916;13974
Forbes;Australia;-33.3896;148.02;4076
Forecariah;Guinea;9.43;-13.098;12358
Formiga;Brazil;-20.46;-45.43;46076
Formosa;Argentina;-26.1728;-58.1828;202272
Formosa;Brazil;-15.5395;-47.34;62585
Forster-Tuncurry;Australia;-32.1931;152.527;13275
Fort Chipewyan;Canada;58.7171;-111.15;3222
Fort Collins;United States of America;40.5607;-105.059;178818
Fort Good Hope;Canada;66.2666;-128.633;597
Fort Lauderdale;United States of America;26.1361;-80.1418;1103781
Fort McMurray;Canada;56.7333;-111.383;21863
Fort McPherson;Canada;67.4915;-134.895;1069
Fort Nelson;Canada;58.8167;-122.533;6315
Fort Pierce;United States of America;27.4468;-80.3258;132984
Fort Portal;Uganda;0.671004;30.275;42670
Fort Resolution;Canada;61.1666;-113.683;448
Fort Severn;Canada;55.9833;-87.65;125
Fort Shevchenko;Kazakhstan;44.5171;50.2666;3236
Fort Simpson;Canada;61.85;-121.333;283
Fort Smith;Canada;60;-111.883;518
Fort Smith;United States of America;35.3862;-94.3984;87986
Fort St. John;Canada;56.25;-120.833;18089
Fort Stockton;United States of America;30.8917;-102.885;7434
Fort Wayne;United States of America;41.0804;-85.13;264793
Fort William;United Kingdom;56.8165;-5.11208;9652
Fort Yukon;United States of America;66.5647;-145.274;833
Fort-Liberte;Haiti;19.6656;-71.8448;11465
Fort-de-France;France;14.6104;-61.08;172622
Fortaleza;Brazil;-3.75002;-38.58;2958717
Forteau;Canada;51.4504;-56.95;448
Fortin Falcon;Paraguay;-23.0503;-59.8499;-99
Foshan;China;23.0301;113.12;785174
Foumban;Cameroon;5.73039;10.9;64399
Fox Bay;Falkland Islands;-51.9506;-60.087;90
Foz do Iguacu;Brazil;-25.5235;-54.53;366989
Franca;Brazil;-20.53;-47.39;281149
Franceville;Gabon;-1.6333;13.5833;41056
Francistown;Botswana;-21.17;27.5;89179
Frankfort;United States of America;38.2008;-84.8734;32214
Frankfurt;Germany;50.1;8.67502;1787332
Frauenfeld;Switzerland;47.568;9.108;21979
Fray Bentos;Uruguay;-33.139;-58.304;23279
Fredericksburg;United States of America;38.3035;-77.4608;76848
Fredericton;Canada;45.95;-66.6333;44525
Frederikshavn;Denmark;57.4337;10.5333;22385
Freeport;The Bahamas;26.5333;-78.7;25383
Freeport;United States of America;28.9595;-95.3569;43762
Freetown;Sierra Leone;8.47001;-13.2342;420384
Freiburg;Germany;48.0004;7.86995;235427
Fresnillo;Mexico;23.1704;-102.86;102629
Fresno;United States of America;36.7477;-119.773;540768
Fria;Guinea;10.3804;-13.55;23729
Frias;Argentina;-28.6496;-65.15;13594
Fribourg;Switzerland;46.8;7.15;32827
Frolovo;Russia;49.7722;43.6518;40096
Frontera;Mexico;18.5804;-92.65;15014
Frutal;Brazil;-20.03;-48.94;26797
Ft. Dodge;United States of America;42.5068;-94.1803;26284
Ft. Myers;United States of America;26.6403;-81.8605;120810
Ft. Worth;United States of America;32.74;-97.34;1090830
Fuan;China;27.0704;119.62;81761
Fuerte Olimpo;Paraguay;-21.0696;-57.9;2475
Fujin;China;47.2704;132.02;80092
Fukui;Japan;36.0704;136.22;241288
Fukuoka;Japan;33.595;130.41;2092144
Fukushima;Japan;37.74;140.47;278961
Fulacunda;Guinea Bissau;11.773;-15.195;1311
Fulin;China;29.35;102.717;1049
Funafuti;Tuvalu;-8.51665;179.217;4749
Funchal;Portugal;32.65;-16.88;152807
Funtua;Nigeria;11.5204;7.32001;158643
Furth;Germany;49.47;11;174934
Fushun;China;41.8654;123.87;1435323
Fuxin;China;42.0105;121.66;729525
Fuyang;China;32.9004;115.82;170023
Fuyu;China;45.1804;124.82;247804
Fuzhou;China;26.08;119.3;1892860
Gaalkacyo;Somalia;6.76996;47.43;57350
Gabes;Tunisia;33.9004;10.1;164796
Gaborone;Botswana;-24.6463;25.9119;183827
Gabu;Guinea Bissau;12.28;-14.234;14430
Gadabay;Azerbaijan;40.5656;45.8161;8657
Gadsden;United States of America;34.0145;-86.0066;39265
Gafsa;Tunisia;34.4204;8.78002;104017
Gagnoa;Ivory Coast;6.15041;-5.87999;111188
Gainesville;United States of America;29.6514;-82.325;158390
Galati;Romania;45.4559;28.0459;302621
Galena;United States of America;64.7333;-156.927;485
Galesburg;United States of America;40.9478;-90.3711;32078
Galle;Sri Lanka;6.03001;80.24;96298
Gallup;United States of America;35.5241;-108.734;21627
Galveston;United States of America;29.3011;-94.7975;62516
Galway;Ireland;53.2724;-9.04881;73140
Gamba;Gabon;-2.65003;10;7230
Gambell;United States of America;63.7797;-171.731;681
Gamboma;Congo (Brazzaville);-1.87949;15.85;20877
Ganca;Azerbaijan;40.685;46.35;301699
Gandajika;Congo (Kinshasa);-6.7396;23.96;105769
Gander;Canada;48.95;-54.55;3345
Gandhinagar;India;23.3004;72.6399;195891
Gangneung;South Korea;37.7559;128.896;173797
Gangtok;India;27.3333;88.6166;54300
Gannan;China;47.9204;123.51;46854
Ganzhou;China;25.92;114.95;1216134
Gao;Mali;16.2666;-0.0500076;87472
Gaoua;Burkina Faso;10.325;-3.174;28023
Gaoual;Guinea;11.754;-13.213;7461
Gar;China;32.2004;79.9833;5250
Garanhuns;Brazil;-8.89001;-36.5;107115
Garbahaarey;Somalia;3.327;42.227;12652
Garca;Brazil;-22.22;-49.66;38460
Garden City;United States of America;37.9752;-100.864;27494
Gardiz;Afghanistan;33.6001;69.2146;82680
Garissa;Kenya;-0.439626;39.67;65948
Garoowe;Somalia;8.39999;48.5;2568
Garoua;Cameroon;9.30001;13.39;365436
Gary;United States of America;41.5804;-87.33;335737
Garzon;Colombia;2.21039;-75.65;43027
Gashua;Nigeria;12.8705;11.04;74825
Gaspe;Canada;48.8373;-64.4934;3504
Gastre;Argentina;-42.283;-69.2333;557
Gatchina;Russia;59.5707;30.1333;90123
Gavarr;Armenia;40.3589;45.1267;21680
Gavle;Sweden;60.667;17.1666;68235
Gawler;Australia;-34.6074;138.726;15542
Gay;Russia;51.4747;58.4543;39710
Gaya;India;24.8;85;423692
Gaya;Niger;11.8882;3.44665;29394
Gaza;Palestine;31.53;34.445;477460
Gaziantep;Turkey;37.075;37.385;943262
Gbadolite;Congo (Kinshasa);4.29037;21.0199;35197
Gbarnga;Liberia;7.01041;-9.49;31856
Gdansk;Poland;54.36;18.64;597915
Gdynia;Poland;54.5204;18.53;284197
Gedaref;Sudan;14.04;35.38;201282
Geelong;Australia;-38.1675;144.396;149336
Geita;Tanzania;-2.8662;32.1666;1536
Gejiu;China;23.38;103.15;142620
Gelendzhik;Russia;44.5748;38.0644;53111
Gemena;Congo (Kinshasa);3.26002;19.77;157847
Geneina;Sudan;13.45;22.44;161145
General Belgrano Station;Antarctica;-77.8663;-34.6167;57
General Bernado O'Higgins Station;Antarctica;-63.3284;-57.8896;30
General Conesa;Argentina;-40.1;-64.4333;2958
General Eugenio Alejandrino Garay;Paraguay;-20.52;-62.21;972
General Guemes;Argentina;-24.6666;-65.05;19828
General Pico;Argentina;-35.6596;-63.77;46483
General Roca;Argentina;-39.02;-67.61;38578
General Santos;Philippines;6.11083;125.175;744308
Geneva;Switzerland;46.21;6.14003;716192
Genoa;Italy;44.41;8.93004;624724
Gent;Belgium;51.03;3.70002;337914
George;South Africa;-33.95;22.45;143915
George Town;Cayman Islands;19.2804;-81.33;2770
George Town;Malaysia;5.41361;100.329;1610101
Georgetown;Australia;-18.3;143.533;818
Georgetown;Guyana;6.80197;-58.167;249683
Georgetown;The Gambia;13.551;-14.767;3584
Georgievsk;Russia;44.1599;43.4699;59158
Gera;Germany;50.8704;12.07;103857
Geraldton;Australia;-28.7666;114.6;27065
Geraldton;Canada;49.7166;-86.9666;1290
Ghadamis;Libya;30.1333;9.50003;6623
Ghanzi;Botswana;-21.6996;21.64;6306
Ghardaia;Algeria;32.49;3.67;125480
Gharyan;Libya;32.1704;13.02;116014
Ghat;Libya;24.9647;10.1728;22006
Ghaziabad;India;28.6604;77.4084;1270095
Ghazni;Afghanistan;33.5633;68.4178;129892
Gibraltar;Gibraltar;36.1324;-5.37807;106813
Giessen;Germany;50.5837;8.65;78384
Gifu;Japan;35.4231;136.763;405304
Gijon;Spain;43.53;-5.67;303712
Gikongoro;Rwanda;-2.4833;29.5667;15000
Gila Bend;United States of America;32.9504;-112.725;2012
Gilgit;Pakistan;35.9171;74.3;124196
Gillam;Canada;56.35;-94.7;1281
Gillette;United States of America;44.2832;-105.505;26107
Gimbi;Ethiopia;9.16702;35.8333;22423
Gimli;Canada;50.6333;-97;2316
Gingin;Australia;-31.3496;115.9;1446
Gingoog;Philippines;8.83038;125.13;218
Girardot;Colombia;4.31001;-74.81;121830
Giresun;Turkey;40.913;38.39;98864
Girga;Egypt;26.3304;31.88;115475
Gisborne;New Zealand;-38.6448;178.015;30857
Gisenyi;Rwanda;-1.68467;29.2629;83623
Gitarama;Rwanda;-2.0696;29.76;87613
Gitega;Burundi;-3.42601;29.8436;23167
Giurgiu;Romania;43.93;25.84;69067
Giyon;Ethiopia;8.53042;37.97;76464
Gizo;Solomon Islands;-8.09962;156.835;6154
Gjirokaster;Albania;40.079;20.149;23437
Gjoa Haven;Canada;68.6333;-95.9167;1109
Gjovik;Norway;60.8;10.7;20157
Gladstone;Australia;-23.8533;151.247;29055
Glarus;Switzerland;47.05;9.0667;5681
Glasgow;United Kingdom;55.8744;-4.25071;885134
Glasgow;United States of America;48.184;-106.635;3144
Glazov;Russia;58.1232;52.6288;93352
Glendale;United States of America;33.5819;-112.196;363360
Glendive;United States of America;47.1086;-104.71;5277
Glenwood Springs;United States of America;39.5466;-107.325;11272
Gliwice;Poland;50.3304;18.67;353252
Goba;Ethiopia;7.01002;39.97;33197
Gobabis;Namibia;-22.455;18.963;16321
Gobernador Gregores;Argentina;-48.7666;-70.25;2519
Gode;Ethiopia;5.95001;43.45;71671
Gogrial;South Sudan;8.53373;28.1167;44318
Goiana;Brazil;-7.5596;-35;57764
Goianesia;Brazil;-15.3096;-49.13;39217
Goiania;Brazil;-16.72;-49.3;1596597
Gold Coast;Australia;-28.0815;153.448;429954
Goldsboro;United States of America;35.3851;-77.9931;42922
Golela;Swaziland;-27.2962;31.9;3695
Golfito;Costa Rica;8.65003;-83.15;6777
Golmud;China;36.4166;94.8833;107092
Golyshmanovo;Russia;56.3819;68.3715;8708
Goma;Congo (Kinshasa);-1.6788;29.2218;144124
Gombe;Nigeria;10.2904;11.17;260312
Gomez Palacio;Mexico;25.5701;-103.5;313952
Gonaives;Haiti;19.4504;-72.6833;125819
Gonbad-e Kavus;Iran;37.2518;55.1715;145699
Gonder;Ethiopia;12.61;37.46;155072
Goodland;United States of America;39.3485;-101.711;4258
Goodnews Bay;United States of America;59.121;-161.587;230
Goondiwindi;Australia;-28.5548;150.325;4251
Gorakhpur;India;26.7504;83.38;674246
Goranboy;Azerbaijan;40.6103;46.7897;7333
Gore;Ethiopia;8.149;35.537;9352
Gorgan;Iran;36.8303;54.48;262980
Gorno Altaysk;Russia;51.9613;85.9577;57392
Gornyak;Russia;50.9881;81.4877;9567
Goroka;Papua New Guinea;-6.08331;145.385;29101
Gorom Gorom;Burkina Faso;14.45;-0.233298;6691
Gorontalo;Indonesia;0.549978;123.07;254846
Goteborg;Sweden;57.75;12;520940
Gottingen;Germany;51.5204;9.92;130784
Goulburn;Australia;-34.7496;149.71;16444
Goulimine;Morocco;28.98;-10.07;106748
Goundam;Mali;16.417;-3.66658;6217
Goure;Niger;13.9874;10.27;13291
Governador Valadares;Brazil;-18.87;-41.97;201317
Govorovo;Russia;70.2114;125.993;943
Goya;Argentina;-29.14;-59.27;71274
Goyang;South Korea;37.6527;126.837;903000
Goycay;Azerbaijan;40.6534;47.7406;35031
Graaff Reinet;South Africa;-32.3;24.54;32958
Gracias;Honduras;14.5833;-88.5833;7909
Grafton;Australia;-29.712;152.938;7871
Grahamstown;South Africa;-33.2996;26.52;70315
Grajau;Brazil;-5.81;-46.15;30217
Gramsh;Albania;40.8667;20.2;11556
Granada;Nicaragua;11.9337;-85.95;97314
Granada;Spain;37.165;-3.58501;313269
Grand Bassam;Ivory Coast;5.20039;-3.74999;61226
Grand Canyon;United States of America;36.0548;-112.139;1068
Grand Forks;United States of America;47.9253;-97.0325;53496
Grand Island;United States of America;40.9223;-98.358;45208
Grand Junction;United States of America;39.0939;-108.55;75076
Grand Prairie;Canada;55.1666;-118.8;41153
Grand Prairie;United States of America;32.6848;-97.0202;545107
Grand Rapids;United States of America;42.9637;-85.67;361934
Grand Turk;Turks and Caicos Islands;21.4664;-71.136;4760
Granja;Brazil;-3.11951;-40.84;17233
Grants Pass;United States of America;42.4395;-123.327;36690
Graz;Austria;47.0778;15.41;242780
Great Falls;United States of America;47.5003;-111.3;61316
Great Wall Station;Antarctica;-62.2163;-58.9667;26
Greeley;United States of America;40.4192;-104.74;106142
Green Bay;United States of America;44.53;-88;149811
Green River;United States of America;41.5146;-109.465;10239
Greenock;United Kingdom;55.9333;-4.75003;59065
Greensboro;United States of America;36.07;-79.8;310328
Greenville;Liberia;5.01113;-9.03881;10374
Greenville;United States of America;33.4104;-91.0617;36539
Grenoble;France;45.1804;5.72;273563
Grevenmacher;Luxembourg;49.7;6.3333;3958
Greymouth;New Zealand;-42.4728;171.209;9419
Griffith;Australia;-34.29;146.04;11664
Grise Fiord;Canada;76.4417;-82.95;23
Groningen;Netherlands;53.2204;6.58;198941
Groningen;Suriname;5.797;-55.481;3216
Grootfontein;Namibia;-19.5666;18.1166;19149
Groznyy;Russia;43.3187;45.6987;221237
Grudziadz;Poland;53.4804;18.75;100964
Gryazi;Russia;52.4948;39.9343;46451
Grytviken;South Georgia and the Islands;-54.2806;-36.508;99
Guadalajara;Mexico;20.67;-103.33;2919294
Guadalajara;Spain;40.6337;-3.16659;51906
Guaira;Brazil;-24.09;-54.27;28897
Guajara-Miram;Brazil;-10.8;-65.35;51852
Gualeguay;Argentina;-33.15;-59.34;25913
Gualeguaychu;Argentina;-33.02;-58.52;55860
Guamuchil;Mexico;25.4704;-108.09;60985
Guanajuato;Mexico;21.0204;-101.28;95282
Guanambi;Brazil;-14.2296;-42.79;45730
Guanare;Venezuela;9.04998;-69.75;131964
Guangshui;China;31.6204;114;145885
Guangyuan;China;32.43;105.87;325400
Guangzhou;China;23.145;113.325;5990912
Guanhaes;Brazil;-18.78;-42.95;16761
Guantanamo;Cuba;20.1453;-75.2061;245069
Guapi;Colombia;2.5604;-77.86;13853
Guaranda;Ecuador;-1.60999;-79.01;23933
Guarapuava;Brazil;-25.38;-51.48;123381
Guaratingueta;Brazil;-22.82;-45.19;154730
Guarda;Portugal;40.541;-7.262;32111
Guasave;Mexico;25.5705;-108.47;82654
Guasdualito;Venezuela;7.23998;-70.74;28287
Guatemala;Guatemala;14.6211;-90.527;1009469
Guaxupe;Brazil;-21.29;-46.7099;43379
Guayaquil;Ecuador;-2.22003;-79.92;2233014
Guayaramerin;Bolivia;-10.83;-65.41;36008
Guaymas;Mexico;27.93;-110.89;84496
Gubakha;Russia;58.8691;57.5887;18716
Gubkin;Russia;51.2743;37.3843;272
Gueckedou;Guinea;8.554;-10.151;221715
Guelma;Algeria;36.466;7.428;123590
Gueppi;Peru;-0.116596;-75.23;10
Guerrero Negro;Mexico;27.9904;-114.17;13054
Guide;China;36.0451;101.424;7642
Guider;Cameroon;9.93039;13.94;83319
Guiglo;Ivory Coast;6.55046;-7.48997;37490
Guilin;China;25.28;110.28;818176
Guines;Cuba;22.8361;-82.028;57445
Guiyang;China;26.58;106.72;2416816
Gujranwala;Pakistan;32.1604;74.185;1448735
Gujrat;Pakistan;32.58;74.08;301506
Gulbarga;India;17.35;76.82;482546
Gulfport;United States of America;30.3676;-89.0928;76646
Guliston;Uzbekistan;40.4957;68.7907;74446
Gulkana;United States of America;62.2714;-145.382;119
Gulu;Uganda;2.78;32.28;144430
Gumushane;Turkey;40.464;39.484;32250
Gunnedah;Australia;-30.987;150.262;6204
Gunnison;United States of America;38.5448;-106.928;6273
Gunsan;South Korea;35.9818;126.716;243743
Guntur;India;16.33;80.45;530577
Gurgaon;India;28.45;77.02;197340
Gurupi;Brazil;-11.7196;-49.06;45595
Guryevsk;Russia;54.2981;85.9377;31878
Gusau;Nigeria;12.1704;6.66;185925
Gusinoozyorsk;Russia;51.2808;106.5;20498
Guwahati;India;26.16;91.77;500258
Guymon;United States of America;36.6858;-101.479;10843
Gwadar;Pakistan;25.139;62.3286;37632
Gwalior;India;26.23;78.1801;930229
Gwanda;Zimbabwe;-20.9396;29.01;8252
Gwangju;South Korea;35.171;126.91;1428469
Gweru;Zimbabwe;-19.45;29.82;164715
Gyangze;China;28.95;89.6333;10000
Gyda;Russia;70.8814;78.4661;10
Gyeongju;South Korea;35.8428;129.212;148852
Gympie;Australia;-26.1886;152.671;11338
Gyor;Hungary;47.7004;17.63;132173
Gyumri;Armenia;40.7894;43.8475;140277
Gyzlarbat;Turkmenistan;38.9755;56.2778;30229
Ha Giang;Vietnam;22.8337;104.983;35526
Ha Tinh;Vietnam;18.3338;105.9;165396
Haapsalu;Estonia;58.9431;23.5414;11805
Haarlem;Netherlands;52.3804;4.62999;248773
Hachinohe;Japan;40.51;141.54;225575
Hachioji;Japan;35.6577;139.326;579399
Hadiboh;Yemen;12.6519;54.0239;9970
Haeju;North Korea;38.0394;125.714;223313
Hafar al Batin;Saudi Arabia;28.4337;45.9601;249194
Hagere Hiywet;Ethiopia;8.98039;37.85;39412
Hagerstown;United States of America;39.6416;-77.7203;58487
Hai Duong;Vietnam;20.942;106.331;58030
Haifa;Israel;32.8204;34.98;639150
Haikou;China;20.05;110.32;1606808
Hail;Saudi Arabia;27.5236;41.7001;385257
Hailar;China;49.2;119.7;221118
Hailun;China;47.4504;126.93;104848
Haiphong;Vietnam;20.83;106.68;1285847
Haiya;Sudan;18.3362;36.3842;17409
Hajjah;Yemen;15.6917;43.6021;125918
Haka;Myanmar;22.65;93.6167;20000
Hakkari;Turkey;37.5744;43.7408;42385
Hakodate;Japan;41.795;140.74;289357
Halacho;Mexico;20.48;-90.08;8116
Haldia;India;22.0257;88.0583;200762
Halfway Tree;Jamaica;18.0333;-76.8;96494
Halifax;Canada;44.65;-63.6;290992
Hall Beach;Canada;68.7675;-81.2361;654
Halley Station;Antarctica;-76.0923;-26.4742;43
Halls Creek;Australia;-18.2667;127.767;1209
Halmstad;Sweden;56.6718;12.8556;55433
Hamadan;Iran;34.796;48.515;264293
Hamah;Syria;35.1503;36.73;439796
Hamamatsu;Japan;34.7181;137.733;887242
Hamar;Norway;60.82;11.069;29479
Hamburg;Germany;53.55;10;1748058
Hameenlinna;Finland;60.997;24.472;47261
Hamhung;North Korea;39.9101;127.545;595670
Hami;China;42.827;93.515;218960
Hamilton;Australia;-37.7312;142.023;6992
Hamilton;Bermuda;32.2942;-64.7839;32910
Hamilton;Canada;43.25;-79.83;620501
Hamilton;New Zealand;-37.77;175.3;112145
Hammerfest;Norway;70.6613;23.688;9967
Hampton;United States of America;37.03;-76.35;256601
Hancheng;China;35.4704;110.43;140092
Hancock;United States of America;47.1273;-88.5808;10322
Handan;China;36.58;114.48;1494659
Hanggin Houqi;China;40.8847;107.14;39954
Hangu;China;39.232;117.777;270581
Hangzhou;China;30.25;120.17;2442564
Hania;Greece;35.5122;24.0156;66646
Hannover;Germany;52.367;9.71666;618815
Hanoi;Vietnam;21.0333;105.85;2904635
Hanzhong;China;33.13;107.03;145986
Haora;India;22.5804;88.3299;2934655
Happy Valley - Goose Bay;Canada;53.3;-60.3;4309
Hapur;India;28.7437;77.7628;242920
Harar;Ethiopia;9.31996;42.15;161150
Harare;Zimbabwe;-17.8178;31.0447;1557406
Harbin;China;45.75;126.65;3425441
Hardin;United States of America;45.7318;-107.612;3975
Hargeysa;Somaliland;9.56002;44.0653;362447
Harlingen;United States of America;26.1976;-97.6902;86749
Harnosand;Sweden;62.634;17.934;17016
Harper;Liberia;4.37538;-7.71698;25249
Harrisburg;United States of America;40.2736;-76.8848;289210
Harrisonburg;United States of America;38.4494;-78.8692;42131
Harstad;Norway;68.7879;16.5156;19203
Hartford;United States of America;41.77;-72.68;518509
Hasselt;Belgium;50.964;5.484;69222
Hassi Messaoud;Algeria;31.7023;6.05445;18124
Hastings;New Zealand;-39.6382;176.837;39107
Hat Yai;Thailand;6.99643;100.471;254825
Hatay;Turkey;36.2304;36.12;305564
Hathras;India;27.6;78.05;126882
Hato Mayor;Dominican Republic;18.764;-69.257;35999
Hattiesburg;United States of America;31.3273;-89.2902;53498
Haugesund;Norway;59.4119;5.2775;36219
Havana;Cuba;23.132;-82.3642;2082458
Havre;United States of America;48.5452;-109.678;10266
Hawalli;Kuwait;29.3333;48;164212
Hay River;Canada;60.85;-115.7;3774
Hays;United States of America;38.8794;-99.3222;20638
Hearst;Canada;49.7005;-83.6666;4894
Hebi;China;35.9504;114.22;244662
Hechi;China;23.0965;109.609;3275189
Hefei;China;31.85;117.28;1711952
Hegang;China;47.4;130.37;657833
Heidelberg;Germany;49.42;8.69998;284967
Heihe;China;50.25;127.446;54923
Helena;United States of America;46.5928;-112.035;33032
Helong;China;42.5348;129.004;83032
Helsingborg;Sweden;56.0505;12.7;91164
Helsinki;Finland;60.1756;24.9341;836728
Hengshui;China;37.72;115.7;456356
Hengyang;China;26.88;112.59;887801
Herat;Afghanistan;34.33;62.17;439232
Heredia;Costa Rica;9.992;-84.12;21947
Hereford;United States of America;34.8219;-102.399;15023
Herisau;Switzerland;47.3833;9.2833;15438
Hermansverk;Norway;61.1833;6.85;1965
Hermanus;South Africa;-34.4096;19.2299;16274
Hermosillo;Mexico;29.0989;-110.954;554373
Hervey Bay;Australia;-25.2887;152.841;25114
Hetauda;Nepal;27.4167;85.0334;158554
Heyuan;China;23.7304;114.68;269280
Heze;China;35.23;115.45;796301
Hickory;United States of America;35.7335;-81.3414;64898
Hidalgo del Parral;Mexico;26.9334;-105.667;102573
Higuey;Dominican Republic;18.616;-68.708;123787
Hillerod;Denmark;55.9333;12.3167;28313
Hilo;United States of America;19.7;-155.09;47720
Hims;Syria;34.73;36.72;890202
Hinche;Haiti;19.143;-72.004;18590
Hindupur;India;13.7804;77.49;150805
Hinthada;Myanmar;17.6483;95.4679;157837
Hinton;Canada;53.4;-117.583;10077
Hios;Greece;38.3681;26.1358;25422
Hirosaki;Japan;40.57;140.47;171700
Hiroshima;Japan;34.3878;132.443;1594420
Hisar;India;29.17;75.725;423039
Hlatikulu;Swaziland;-27;31.4167;2748
Hlotse;Lesotho;-28.878;28.056;47675
Ho;Ghana;6.60041;0.469987;81521
Ho Chi Minh City;Vietnam;10.78;106.695;4390665
Hoa Binh;Vietnam;20.8137;105.338;102381
Hobart;Australia;-42.85;147.295;64285
Hobbs;United States of America;32.7126;-103.141;28375
Hodrogo;Mongolia;48.9664;96.7833;10
Hof;Germany;50.317;11.9167;52696
Hofn;Iceland;64.2723;-15.2139;1695
Hohenau;Paraguay;-27.0795;-55.75;5306
Hohhot;China;40.82;111.66;1250238
Hokitika;New Zealand;-42.7257;170.968;2139
Holguin;Cuba;20.8872;-76.2631;309639
Holman;Canada;70.7334;-117.75;449
Homer;United States of America;59.6429;-151.548;5021
Homestead;United States of America;25.4683;-80.4778;60673
Homyel;Belarus;52.43;31;472337
Hon Quan;Vietnam;11.6504;106.6;40279
Honda;Colombia;5.19034;-74.75;31813
Hong Gai;Vietnam;20.9604;107.1;160490
Hong Kong;Hong Kong S.A.R.;22.305;114.185;5878789
Honiara;Solomon Islands;-9.43799;159.95;66313
Honolulu;United States of America;21.3069;-157.858;578828
Hoonah;United States of America;58.1154;-135.439;361
Hooper Bay;United States of America;61.5311;-166.097;623
Hopedale;Canada;55.45;-60.2167;442
Hopkinsville;United States of America;36.8655;-87.4886;31630
Horlivka;Ukraine;48.2996;38.0547;337717
Horqueta;Paraguay;-23.3396;-57.05;13351
Horsham;Australia;-36.7096;142.19;11985
Horta;Portugal;38.5347;-28.6448;6591
Hosaina;Ethiopia;7.55038;37.85;89300
Hoshiarpur;India;31.52;75.98;158142
Hoskins;Papua New Guinea;-5.47462;150.41;871
Hospet;India;15.2804;76.375;241926
Hot Springs;United States of America;34.504;-93.055;40826
Hotan;China;37.0997;79.9269;187865
Houlton;United States of America;46.1255;-67.8397;6051
Houma;China;35.62;111.21;102400
Houma;United States of America;29.5959;-90.7195;48196
Houston;United States of America;29.82;-95.34;4053287
Hradec Kralove;Czech Republic;50.206;15.812;95195
Hrodna;Belarus;53.6779;23.8341;285867
Hsinchu;Taiwan;24.8168;120.977;582778
Hua Hin;Thailand;12.5697;99.9443;33963
Huacho;Peru;-11.11;-77.6199;67509
Huaibei;China;33.9504;116.75;908019
Huainan;China;32.63;116.98;1239327
Huaiyin;China;33.58;119.03;909615
Huajuapan de Leon;Mexico;17.8104;-97.79;41766
Hualien;Taiwan;23.9837;121.6;229563
Huamachuco;Peru;-7.81003;-78.0499;26301
Huambo;Angola;-12.75;15.76;986000
Huancavelica;Peru;-12.79;-74.99;42982
Huancayo;Peru;-12.08;-75.2;394695
Huangshi;China;30.22;115.1;688090
Huangyan;China;28.65;121.25;174580
Huanren;China;41.2563;125.346;91384
Huanta;Peru;-12.9496;-74.25;15534
Huanuco;Peru;-9.92003;-76.24;153052
Huaraz;Peru;-9.53003;-77.53;74986
Huarmey;Peru;-10.0696;-78.16;9184
Huasco;Chile;-28.4696;-71.22;2558
Huatabampo;Mexico;26.8304;-109.63;27744
Huaura;Peru;-11.06;-77.6;30561
Hubli;India;15.36;75.125;841402
Hudson Bay;Canada;52.8504;-102.383;1909
Hue;Vietnam;16.47;107.58;645000
Huehuetenango;Guatemala;15.3204;-91.47;82709
